acc_X,acc_Y,acc_Z,digit
-279,1459,3795,8
-348,1514,3542,8
-439,1208,3425,8
-541,755,3376,8
-604,498,3332,8
-562,537,3423,8
-483,708,3692,8
-406,845,3902,8
-357,844,4038,8
-331,789,4134,8
-295,813,4164,8
-260,854,4216,8
-245,869,4272,8
-237,789,4256,8
-237,652,4277,8
-260,634,4267,8
-275,678,4047,8
-339,688,3838,8
-354,652,3822,8
-316,681,3928,8
-274,716,4102,8
-293,692,4207,8
-326,616,4141,8
-374,549,3966,8
-415,513,3850,8
-402,521,3819,8
-374,570,3898,8
-311,575,4066,8
-248,556,4291,8
-210,574,4494,8
-213,655,4550,8
-242,745,4366,8
-311,765,4132,8
-390,774,3927,8
-443,765,3840,8
-464,677,3800,8
-491,533,3789,8
-489,458,3777,8
-454,512,3873,8
-367,667,4119,8
-345,650,4112,8
-334,587,4094,8
-348,539,4158,8
960,288,4775,8
1021,191,4974,8
1064,87,5184,8
1038,173,5200,8
1002,565,4985,8
991,963,4687,8
968,1049,4456,8
945,909,4409,8
970,667,4566,8
1021,417,4836,8
1092,266,5091,8
1175,270,5253,8
1180,526,5131,8
1120,923,4846,8
1028,1480,4357,8
782,2186,3707,8
560,3003,2966,8
628,2895,3195,8
741,2323,3870,8
841,1672,4538,8
919,1293,4829,8
989,1305,4894,8
1031,1645,4826,8
978,2249,4609,8
940,3066,4334,8
814,3744,3963,8
591,3987,3367,8
437,3675,2888,8
281,2915,2858,8
130,2322,3049,8
64,2286,3197,8
47,2537,3219,8
26,2675,3321,8
-116,2690,3308,8
-330,2596,2568,8
-531,2331,1999,8
-683,2023,1910,8
-792,1988,1972,8
-861,2172,2028,8
-880,2272,2186,8
-967,2174,2135,8
-1040,1902,1954,8
-1131,1394,1847,8
-1154,685,1883,8
-1203,-134,2003,8
-1236,-692,2249,8
-1251,-907,2551,8
-1336,-936,2553,8
-1308,-536,2409,8
-1198,-272,2277,8
-1245,-690,1978,8
-1282,-1125,1903,8
-1234,-1338,2042,8
-1202,-1590,1916,8
-1131,-2075,1938,8
-1078,-2603,2288,8
-1020,-2868,2581,8
-988,-2702,2820,8
-949,-2217,2929,8
-878,-1714,3297,8
-800,-1291,3111,8
-676,-1555,3008,8
-536,-2107,3216,8
-420,-2663,3521,8
-360,-3360,3522,8
-347,-3997,3554,8
-335,-4121,3647,8
-230,-3502,3587,8
-18,-2626,3571,8
107,-2335,3775,8
165,-2567,4005,8
188,-2862,3975,8
177,-2972,3859,8
227,-2490,3697,8
374,-2065,3604,8
453,-2178,3771,8
538,-2372,4004,8
642,-2491,3958,8
693,-2702,3712,8
644,-2814,3471,8
661,-2241,3242,8
788,-1256,3030,8
1019,-237,3176,8
1258,678,3628,8
1341,1129,4023,8
1382,1307,4212,8
1334,1307,4155,8
1305,1331,3913,8
1374,1492,4341,8
1370,1776,4571,8
1346,2133,4265,8
1382,2444,3966,8
1406,2753,3913,8
1526,3274,4158,8
1594,3355,4350,8
1402,2445,4291,8
1089,1213,3866,8
936,658,3309,8
945,964,3035,8
1050,1895,2858,8
1284,3174,2912,8
1612,4286,3395,8
1899,4622,3996,8
1987,3827,4504,8
1928,2897,4847,8
1905,2689,4794,8
1845,2779,4193,8
1703,2682,3549,8
1688,2909,3377,8
1805,3544,3378,8
1908,3762,3394,8
1924,3315,3465,8
1927,2607,3438,8
2059,1569,3814,8
2168,1547,4160,8
2204,1860,4280,8
2150,2135,3914,8
2082,2277,3520,8
2181,2445,3485,8
2418,2162,3745,8
2548,1283,4291,8
2590,602,4743,8
2578,500,4814,8
2636,847,4733,8
2700,1056,4641,8
2622,709,4646,8
2574,536,4801,8
2634,711,4715,8
2630,512,4502,8
2664,145,4423,8
2765,-316,4673,8
2792,-980,4975,8
2775,-1412,5155,8
2807,-1349,5293,8
2842,-878,5231,8
2745,-411,4953,8
2623,139,4729,8
2553,603,4499,8
2395,300,4296,8
2212,-157,4203,8
2164,-272,4234,8
2121,-517,4288,8
2067,-852,4366,8
2096,-902,4666,8
2179,-761,5080,8
2072,319,4657,8
1848,1509,3759,8
1606,1889,3073,8
1438,1737,2684,8
1405,1240,2970,8
1490,731,3575,8
1625,249,4085,8
1660,-186,4372,8
1684,-164,4491,8
1678,185,4408,8
1541,1044,4105,8
1236,1755,3032,8
1236,1755,3032,8
922,1817,2068,8
800,1587,1994,8
895,1323,2662,8
1067,961,3531,8
1137,696,4002,8
1070,415,3932,8
984,345,3910,8
992,818,4028,8
587,1536,2984,8
292,1561,2543,8
87,1460,2298,8
61,1421,2376,8
149,1174,2819,8
268,890,3437,8
317,828,3732,8
323,923,3707,8
334,1068,3809,8
333,1170,3875,8
295,1206,3814,8
183,1283,3535,8
46,1370,2986,8
-93,1388,2806,8
-188,1416,2730,8
-224,1356,2677,8
-215,981,3002,8
-157,924,3255,8
-65,940,3553,8
7,882,3766,8
60,716,4063,8
76,724,4315,8
91,1007,4199,8
61,1307,3946,8
-7,1557,3717,8
-82,1662,3478,8
-147,1596,3305,8
-152,1428,3330,8
-127,1204,3503,8
-75,998,3692,8
-17,830,3904,8
29,733,4133,8
108,794,4318,8
179,1025,4377,8
835,-389,4988,8
934,-315,5194,8
1028,-149,5355,8
1020,-103,5358,8
956,-163,5176,8
917,-118,4911,8
966,9,4752,8
919,63,4741,8
825,-79,4812,8
760,-217,4869,8
729,-108,4821,8
713,219,4795,8
756,578,4838,8
743,957,4699,8
698,1343,4230,8
650,1590,4553,8
599,1865,4710,8
528,2197,4237,8
396,2518,3839,8
295,2878,3556,8
271,3004,3539,8
194,2919,3927,8
268,3156,4215,8
391,3335,4581,8
454,3169,4736,8
413,2923,4706,8
386,3173,4530,8
358,3805,4230,8
321,4217,3952,8
178,4216,3513,8
6,3901,3083,8
-162,3302,2780,8
-296,2892,2530,8
-328,3082,2578,8
-326,3175,2492,8
-380,2942,2438,8
-376,3071,2590,8
-318,3173,2647,8
-496,2566,2277,8
-815,1659,1708,8
-1094,1062,1218,8
-1252,909,963,8
-1283,866,867,8
-1284,540,882,8
-1441,-64,990,8
-1619,-470,1065,8
-1560,-311,1111,8
-1404,-293,1181,8
-1358,-1032,1285,8
-1487,-2164,1397,8
-1572,-2611,1585,8
-1607,-2327,1894,8
-1680,-1989,1767,8
-1693,-1855,1486,8
-1567,-1731,1498,8
-1347,-1818,1843,8
-1219,-2229,2403,8
-1163,-2517,2914,8
-977,-2600,3216,8
-857,-2772,3184,8
-812,-3075,2893,8
-765,-3390,3072,8
-698,-3354,3108,8
-620,-3413,2822,8
-622,-3767,3055,8
-578,-3770,3116,8
-510,-3696,3046,8
-454,-3769,3150,8
-384,-3628,3371,8
-243,-3232,3418,8
-127,-3109,3350,8
-185,-3428,3343,8
-105,-3399,2852,8
24,-3276,2910,8
222,-3200,3450,8
482,-2952,3829,8
649,-2839,3959,8
908,-2216,4067,8
1102,-1592,4053,8
1270,-997,4212,8
1396,-390,4465,8
1444,139,4403,8
1444,139,4403,8
1360,256,4053,8
1104,-539,3293,8
1124,-659,3357,8
1243,-274,3141,8
1472,695,3103,8
1811,2138,3498,8
2158,3483,4209,8
2473,4458,5119,8
2480,4770,5724,8
2188,4130,5670,8
1788,3104,5056,8
1522,2352,4145,8
1387,1857,3488,8
1322,1543,3238,8
1266,1646,3055,8
1433,2387,3116,8
1758,3231,3433,8
2033,3333,3871,8
2094,2696,4275,8
1939,1869,4281,8
1775,1428,3926,8
1700,1984,3273,8
1780,3073,2782,8
2007,3651,2861,8
2152,3399,3443,8
2221,2958,3940,8
2277,2759,4035,8
2408,2511,3934,8
2485,2054,3929,8
2410,1484,3739,8
2291,1042,3318,8
2375,805,3136,8
2420,428,3275,8
2447,212,3325,8
2498,449,3370,8
2559,633,3464,8
2921,465,3979,8
3169,337,4763,8
3283,727,5558,8
3335,1777,5683,8
3271,1904,4744,8
3097,747,3929,8
3133,-549,4061,8
3183,-1612,4638,8
3146,-2199,4966,8
3146,-2122,5036,8
3146,-2122,5036,8
3205,-1460,5343,8
3228,-676,5540,8
3226,785,5242,8
3228,1591,4841,8
3162,1274,4795,8
3000,277,4504,8
2865,-777,4285,8
2787,-1550,4233,8
2735,-1700,4241,8
2762,-1206,4379,8
2784,-640,4443,8
2900,284,4873,8
2923,280,4976,8
2860,271,5000,8
2769,639,4814,8
2605,1063,4260,8
2312,1373,3356,8
2026,1425,2536,8
1802,1147,2299,8
1710,788,2724,8
1783,709,3493,8
1870,691,3966,8
1946,530,4162,8
1935,886,4231,8
1792,1304,3877,8
1541,1461,3494,8
1326,1710,3052,8
1058,1712,2445,8
781,1307,2087,8
676,958,2337,8
692,811,2899,8
727,773,3363,8
694,837,3564,8
572,983,3450,8
378,1425,2960,8
152,1887,2367,8
-26,1840,2040,8
-168,1322,2154,8
-261,768,2448,8
-197,648,2855,8
-77,1036,3230,8
-4,1363,3325,8
16,1358,3368,8
55,1224,3624,8
42,1128,3777,8
-81,1134,3531,8
-196,1396,3213,8
-273,1798,2969,8
-324,1703,2881,8
-391,1325,3039,8
-391,1125,3305,8
-341,1098,3467,8
-320,1174,3547,8
-331,1353,3587,8
-313,1571,3661,8
-303,1619,3764,8
-352,1404,3745,8
-405,1108,3669,8
-446,990,3693,8
-481,1213,3589,8
-512,1424,3312,8
-499,1394,3289,8
-490,1121,3532,8
-452,891,3808,8
-299,1227,3998,8
-252,1228,4070,8
-268,1117,4114,8
-305,1104,3944,8
-288,1129,3901,8
-258,1093,3966,8
998,-228,4971,8
1023,-378,5052,8
1026,-424,5187,8
1010,-276,5112,8
1003,-35,4894,8
957,162,4770,8
885,109,4799,8
843,-43,4785,8
860,-181,4918,8
867,-364,5118,8
847,-504,5194,8
838,-396,5172,8
927,126,5147,8
1067,617,5130,8
1097,909,5094,8
998,1425,4750,8
866,2088,4120,8
731,2475,3538,8
583,2459,3306,8
522,2215,3510,8
464,1916,3859,8
436,1919,4025,8
516,2173,4067,8
584,2353,4193,8
534,2488,4290,8
506,2684,4242,8
452,3055,3897,8
296,3354,3449,8
120,3277,3033,8
-49,2975,2846,8
-210,2552,2940,8
-257,2476,3029,8
-299,2652,2984,8
-246,2909,2938,8
-268,3078,2989,8
-399,3278,2888,8
-547,3540,2560,8
-688,3764,2295,8
-822,4026,1993,8
-894,4030,1582,8
-997,3342,1300,8
-1365,470,1056,8
-1623,-737,1246,8
-1722,-964,1593,8
-1656,-349,1985,8
-1617,123,2127,8
-1655,26,1882,8
-1655,26,1882,8
-1716,-254,1648,8
-1602,-270,1692,8
-1525,-968,1654,8
-1657,-2110,1565,8
-1738,-2854,1550,8
-1738,-2854,1550,8
-1615,-2880,1754,8
-1466,-2463,2014,8
-1335,-2082,2237,8
-1219,-1934,2648,8
-1145,-1719,2843,8
-764,-1502,3263,8
-764,-1502,3263,8
-712,-2116,2928,8
-703,-3352,2802,8
-709,-4399,3036,8
-685,-4714,3343,8
-608,-4357,3132,8
-462,-4007,2736,8
-460,-3963,2510,8
-506,-3908,2581,8
-91,-2467,3019,8
173,-2268,3760,8
347,-2483,4338,8
413,-2984,4409,8
450,-3392,4350,8
481,-3490,4350,8
496,-3306,4205,8
546,-3035,3878,8
583,-3119,3457,8
600,-3553,2971,8
670,-4012,2712,8
816,-4091,2753,8
1012,-3524,2757,8
1232,-2339,2992,8
1567,-548,3529,8
1977,1588,4234,8
2239,2724,5043,8
2199,2274,5695,8
1875,692,5721,8
1495,-878,4937,8
1238,-1748,3905,8
1128,-1797,3133,8
1154,-756,2307,8
1332,730,2155,8
1523,2197,2567,8
1857,3539,3366,8
2176,4827,4248,8
2358,5272,4937,8
2260,4488,5173,8
1973,2935,4811,8
1708,1592,4050,8
1623,1040,3506,8
1720,1249,3463,8
1903,2085,3632,8
2196,3279,3811,8
2426,3808,4172,8
2375,3334,4284,8
2078,2629,3827,8
1708,2643,2633,8
1750,3052,2502,8
2044,3473,2772,8
2424,3327,3419,8
2680,2683,4253,8
2890,2554,5095,8
3069,2889,5336,8
3180,2680,4821,8
3065,1769,4246,8
2924,810,4105,8
2836,340,4159,8
2712,185,4084,8
2656,282,3781,8
2688,239,3720,8
2813,514,4672,8
2963,1047,5014,8
3062,1022,5125,8
3093,496,5096,8
3121,-220,5004,8
3150,-990,5132,8
3139,-1618,5359,8
3051,-1874,5434,8
2916,-1525,5180,8
2768,-1087,4655,8
2559,-978,4393,8
2416,-782,4416,8
2351,-443,4325,8
2295,-396,4147,8
2269,-626,4236,8
2286,-742,4465,8
2333,-762,4583,8
2321,-832,4694,8
2264,-714,4702,8
2213,-500,4500,8
2120,-568,4357,8
2022,-584,4336,8
1966,-382,4208,8
1926,-181,4143,8
1840,49,4189,8
1670,299,3952,8
1532,549,3473,8
1446,488,3337,8
1454,264,3687,8
1512,152,4172,8
1499,287,4223,8
1474,725,4251,8
1358,1209,3913,8
1202,1178,3475,8
1049,823,3359,8
918,824,3342,8
832,991,3263,8
728,883,3251,8
622,648,3281,8
573,604,3368,8
562,696,3393,8
566,765,3421,8
493,609,3477,8
376,933,3421,8
232,1176,3145,8
72,1134,2812,8
-113,980,2570,8
-267,989,2350,8
-299,1141,2528,8
-253,1408,2928,8
-214,1533,3163,8
-178,1473,3324,8
-185,1267,3507,8
-185,1267,3507,8
-245,952,3335,8
-213,852,3485,8
-163,686,3718,8
-153,651,3863,8
-200,723,3771,8
-256,894,3530,8
-271,1272,3377,8
-216,1619,3470,8
-205,1583,3668,8
-256,1253,3754,8
-286,979,3766,8
-339,763,3785,8
-405,572,3719,8
-447,622,3624,8
-446,767,3542,8
-393,853,3618,8
-319,970,3859,8
-227,1130,4035,8
-191,1094,4091,8
-172,967,4084,8
-148,826,4117,8
-114,755,4199,8
-146,719,4018,8
-164,697,3915,8
-162,706,3940,8
415,-515,4584,8
503,-465,4717,8
591,-360,4973,8
671,-94,5135,8
713,189,5179,8
708,314,5130,8
726,305,5146,8
783,324,5386,8
859,440,5655,8
929,542,5771,8
887,637,5606,8
780,853,5219,8
666,1131,4747,8
531,1415,4334,8
416,1460,4116,8
305,1234,4082,8
203,1041,4006,8
155,1103,3923,8
121,1289,3778,8
72,1427,3709,8
80,1672,3715,8
130,2085,3761,8
229,2415,3895,8
356,2859,4193,8
411,3343,4242,8
374,3552,3939,8
294,3523,3672,8
234,3447,3583,8
188,3420,3510,8
136,3300,3466,8
89,3113,3448,8
37,2942,3388,8
-94,2842,3169,8
-249,2903,2768,8
-378,2990,2413,8
-434,3037,2348,8
-476,2852,2445,8
-590,2381,2426,8
-734,2116,2299,8
-807,2111,2136,8
-846,1868,2212,8
-1004,1334,2364,8
-1157,955,2047,8
-1304,676,1867,8
-1407,555,1872,8
-1460,658,1876,8
-1482,923,1976,8
-1515,996,1938,8
-1579,393,1778,8
-1707,-419,1704,8
-1743,-829,1737,8
-1737,-921,1786,8
-1656,-1180,1842,8
-1530,-1594,2031,8
-1466,-1958,2343,8
-1452,-2129,2630,8
-1407,-2170,2794,8
-1335,-1994,2841,8
-1289,-1757,2728,8
-1296,-1891,2672,8
-1273,-1918,2729,8
-1156,-1890,2932,8
-1071,-2121,3182,8
-1010,-2694,3044,8
-1012,-3504,3147,8
-996,-3621,3419,8
-931,-3259,3323,8
-878,-3038,3100,8
-881,-3045,2951,8
-851,-3192,2985,8
-751,-3422,3075,8
-582,-3549,3270,8
-407,-3406,3578,8
-272,-3125,3908,8
-108,-2615,4174,8
67,-2194,4206,8
95,-2320,4189,8
83,-2567,4175,8
55,-2678,3828,8
69,-2779,3566,8
170,-2834,3522,8
225,-2893,3464,8
285,-2792,3422,8
374,-2419,3388,8
378,-1781,3342,8
481,-702,3335,8
734,373,3477,8
891,556,3803,8
919,84,4170,8
825,-347,4296,8
852,294,4253,8
990,1774,4072,8
1021,2583,3874,8
996,2977,3714,8
1098,3286,4148,8
1116,3037,4724,8
1072,2401,4836,8
994,1842,4558,8
928,1293,4137,8
787,656,3797,8
705,495,3471,8
827,1279,3315,8
1133,2465,3416,8
1386,3106,3804,8
1470,3071,4202,8
1489,2714,4233,8
1463,2366,4186,8
1468,2439,4114,8
1439,2395,3883,8
1381,2250,3662,8
1434,2560,3494,8
1629,3449,3614,8
1970,4303,4234,8
2220,4449,5060,8
2148,3610,5227,8
1827,2349,4452,8
1827,2349,4452,8
1592,1599,3496,8
1699,1505,3642,8
1830,1619,4000,8
1900,1846,4171,8
1974,1804,4135,8
2040,1486,4306,8
2159,1442,4754,8
2228,1359,4959,8
2131,911,4686,8
1995,598,4279,8
2057,472,4591,8
2071,302,4874,8
2043,288,4837,8
2017,371,4704,8
2076,513,4848,8
2133,405,5181,8
2063,-121,5347,8
1959,-568,5186,8
1845,-562,4858,8
1790,-501,4524,8
1710,-776,4424,8
1630,-893,4515,8
1615,-717,4568,8
1612,-498,4541,8
1588,-475,4541,8
1579,-270,4535,8
1576,-26,4490,8
1621,168,4532,8
1718,202,4699,8
1649,-315,4739,8
1473,-707,4543,8
1343,-552,4122,8
1252,-187,3741,8
1176,-56,3586,8
1138,77,3665,8
1176,308,3816,8
1185,233,3973,8
1189,90,4208,8
1255,274,4316,8
1301,641,4396,8
1314,920,4446,8
1231,1030,4263,8
1060,944,3805,8
908,768,3393,8
857,718,3309,8
860,617,3362,8
913,477,3656,8
1002,623,4047,8
1017,771,4065,8
947,908,3829,8
850,1022,3621,8
696,1154,3337,8
544,969,3109,8
432,669,3104,8
439,746,3305,8
426,828,3452,8
377,756,3432,8
331,859,3505,8
330,1189,3523,8
391,1622,3570,8
395,1660,3732,8
281,1378,3659,8
188,1176,3421,8
152,1112,3341,8
99,1091,3437,8
71,1315,3342,8
87,1506,3271,8
81,1331,3483,8
130,1177,3841,8
183,1109,4092,8
131,939,4052,8
60,810,3822,8
5,894,3673,8
-76,1174,3520,8
-149,1362,3321,8
-182,1377,3280,8
-188,1172,3401,8
-174,981,3621,8
-145,975,3803,8
-121,1042,3866,8
-126,1101,3904,8
-159,1271,3804,8
-205,1294,3623,8
695,-514,4897,8
753,-515,4992,8
753,-515,4992,8
774,-654,5025,8
748,-833,5032,8
757,-825,5039,8
806,-631,4992,8
884,-354,5065,8
883,-110,5083,8
833,144,4923,8
753,180,4773,8
729,204,4717,8
752,388,4653,8
819,538,5017,8
849,741,5257,8
875,948,5125,8
873,1168,4966,8
835,1528,4801,8
772,1994,4525,8
639,2504,4175,8
469,2918,3728,8
303,3163,3332,8
170,3175,3158,8
151,3076,3521,8
278,3132,4071,8
425,3226,4356,8
472,3066,4359,8
421,2740,4340,8
346,2668,4172,8
128,2831,3553,8
-191,2743,2805,8
-516,2603,2159,8
-764,2516,1799,8
-904,2424,1800,8
-1038,2405,1738,8
-1097,2499,1756,8
-1111,2497,1959,8
-1119,2364,2056,8
-1103,2102,2109,8
-1128,1581,2177,8
-1221,1019,2269,8
-1157,1327,2602,8
-1068,1663,2852,8
-1067,1642,2642,8
-1207,1051,1955,8
-1472,-153,1296,8
-1647,-1149,879,8
-1686,-1760,855,8
-1691,-2066,1172,8
-1544,-2074,1485,8
-1386,-2190,1683,8
-1493,-3638,1864,8
-1456,-3611,2147,8
-1219,-2909,2323,8
-1169,-2800,2058,8
-1077,-3229,1969,8
-1010,-3678,2498,8
-967,-3723,2687,8
-907,-3864,2406,8
-859,-4175,2324,8
-816,-4449,2537,8
-778,-4502,2379,8
-755,-4781,2088,8
-727,-5170,2021,8
-647,-5154,2233,8
-452,-4555,2476,8
-158,-3748,2815,8
-34,-3692,3059,8
-41,-4092,3128,8
67,-3921,3244,8
212,-3326,3305,8
323,-2951,3283,8
381,-2976,3253,8
449,-3253,3372,8
632,-3041,3692,8
848,-2321,3919,8
963,-1567,3976,8
1068,-891,4066,8
1162,-588,4141,8
1123,-839,4060,8
957,-1137,3688,8
1068,-417,3587,8
1153,521,3302,8
1310,1372,3535,8
1467,2241,3980,8
1553,2492,4356,8
1553,2268,4698,8
1528,1848,4868,8
1420,1621,4863,8
1371,1831,4679,8
1395,2303,4458,8
1386,2616,4227,8
1316,2911,4086,8
1398,3686,4119,8
1593,4220,4120,8
1645,3637,4117,8
1569,2429,4091,8
1473,1479,4075,8
1585,1488,4180,8
1858,2290,4404,8
1957,2709,4485,8
1785,2515,4268,8
1624,2509,3555,8
1759,2824,3538,8
1927,3164,3808,8
2135,3358,4316,8
2233,3289,4698,8
2114,2636,4444,8
1884,1638,3828,8
1792,1100,3328,8
1892,1110,3325,8
2024,1172,3629,8
2121,964,4056,8
2174,723,4429,8
2210,786,4534,8
2203,1159,4356,8
2127,1358,4179,8
2002,1361,3915,8
1936,1427,3695,8
2097,1450,3564,8
2346,857,3830,8
2426,-585,4433,8
2344,-1984,4921,8
2274,-2517,5199,8
2216,-2378,5145,8
2166,-1790,4860,8
2202,-1085,4636,8
2282,-680,4817,8
2333,-427,5027,8
2400,-170,5302,8
2436,-189,5439,8
2360,-830,5186,8
2200,-1472,4966,8
2034,-1603,4722,8
1913,-1412,4292,8
1814,-1133,3958,8
1783,-741,3866,8
1806,-498,3892,8
1849,-515,4092,8
1923,-484,4389,8
1997,-429,4610,8
2033,-448,4829,8
2020,-527,4909,8
1957,-521,4823,8
1917,-400,4682,8
1828,-72,4478,8
1681,339,3974,8
1529,486,3332,8
1475,394,3203,8
1519,199,3697,8
1608,-109,4172,8
1645,-65,4088,8
1748,227,4374,8
1806,705,4477,8
1766,1205,4608,8
1572,1602,4216,8
1290,1506,3246,8
1123,1390,2831,8
1091,1468,2934,8
1071,1430,3181,8
1055,1210,3518,8
1051,906,3757,8
1022,666,3909,8
1000,836,3996,8
958,1280,3859,8
830,1573,3592,8
662,1645,3259,8
503,1548,3037,8
357,1387,2904,8
313,1304,2942,8
319,1217,3067,8
334,958,3320,8
373,748,3670,8
373,627,3919,8
368,676,3870,8
346,787,3742,8
256,894,3631,8
80,1194,3310,8
-91,1299,2813,8
-231,1143,2509,8
-268,954,2640,8
-236,771,3097,8
-194,577,3482,8
-167,419,3619,8
-152,290,3679,8
-176,224,3831,8
-237,402,3847,8
-285,729,3696,8
-365,1049,3441,8
-436,1101,3258,8
-468,971,3240,8
-477,794,3363,8
-419,669,3569,8
-314,715,3898,8
-231,860,4227,8
-211,961,4300,8
-222,989,4136,8
-257,829,3980,8
-280,574,3981,8
-289,474,4050,8
931,-267,5293,8
973,30,5136,8
1009,284,4923,8
1009,415,4901,8
1006,383,5010,8
996,246,4974,8
1001,58,4985,8
962,-71,5033,8
972,44,4981,8
1058,430,4869,8
1102,826,4911,8
1089,1574,4892,8
977,2482,4500,8
787,3035,4022,8
591,3323,3530,8
402,3298,3145,8
271,3052,3005,8
247,2708,3115,8
279,2234,3532,8
285,1828,4111,8
331,1899,4374,8
412,2328,4247,8
406,2654,3997,8
350,2981,3746,8
219,3361,3516,8
93,3778,3238,8
-3,4195,2929,8
-87,4341,2736,8
-156,4175,2713,8
-221,3867,2796,8
-543,2625,2457,8
-846,1830,2054,8
-1116,1283,1749,8
-1261,1309,1591,8
-1335,1517,1513,8
-1377,1518,1545,8
-1384,1581,1896,8
-1349,1509,1718,8
-1471,817,1490,8
-1626,-56,1515,8
-1720,-783,1678,8
-1783,-1166,1885,8
-1801,-1246,2060,8
-1826,-1123,2123,8
-1821,-958,1862,8
-1762,-889,1698,8
-1732,-774,1654,8
-1678,-821,1506,8
-1568,-1160,1466,8
-1542,-1873,1928,8
-1537,-2336,2382,8
-1503,-2951,2567,8
-1520,-3360,2478,8
-1469,-3345,2484,8
-1390,-3061,2684,8
-1336,-2767,2651,8
-1309,-2592,2295,8
-1197,-2766,2097,8
-1134,-3463,2288,8
-1111,-4128,2322,8
-1051,-4527,2236,8
-979,-4530,2182,8
-901,-4359,2242,8
-802,-4202,2366,8
-617,-4015,2774,8
-370,-4107,3331,8
-180,-4243,3565,8
-145,-4362,3478,8
-193,-4222,3208,8
-148,-3816,2932,8
40,-3382,2882,8
190,-3392,3023,8
270,-3616,3102,8
385,-3613,3160,8
604,-3140,3242,8
764,-2543,3306,8
970,-1756,3454,8
1183,-1077,3634,8
1262,-1092,3773,8
1232,-1565,3821,8
1277,-908,3685,8
1551,650,3769,8
1819,2007,4162,8
1946,2664,4643,8
1876,2367,4890,8
1676,1564,4841,8
1463,820,4441,8
1347,476,4151,8
1306,662,3807,8
1352,1447,3622,8
1696,2958,3986,8
2089,4213,4520,8
2147,3926,5080,8
1920,2695,5338,8
1682,1579,4980,8
1508,1150,4355,8
1443,1365,3952,8
1417,1630,3658,8
1365,1924,3416,8
1375,2396,3255,8
1460,2900,3184,8
1593,3143,3236,8
1734,2946,3444,8
1843,2410,3672,8
1974,1666,3810,8
2035,1219,4002,8
2019,1232,4148,8
2060,1688,4136,8
2255,2362,4131,8
2543,2755,4387,8
2669,2352,4782,8
2652,1753,5048,8
2644,1489,4837,8
2720,1207,4616,8
2692,810,4661,8
2623,471,4644,8
2544,430,4388,8
2512,470,3975,8
2519,243,3853,8
2643,-71,4228,8
2767,-503,4852,8
2864,-793,5334,8
2925,-926,5587,8
2929,-896,5727,8
2896,-513,5530,8
2825,-261,4997,8
2699,-329,4658,8
2554,-534,4415,8
2383,-812,4070,8
2254,-963,3883,8
2256,-847,4010,8
2321,-825,4363,8
2384,-812,4686,8
2431,-715,4901,8
2489,-489,5369,8
2463,-329,5319,8
2261,-192,4838,8
2019,31,4122,8
1863,162,3484,8
1796,38,3419,8
1774,-360,3760,8
1811,-607,4263,8
1850,-365,4528,8
1855,-112,4441,8
1803,-24,4383,8
1780,66,4416,8
1771,264,4588,8
1703,611,4566,8
1507,788,3987,8
1236,957,3181,8
1058,833,2681,8
973,398,2724,8
985,-52,3308,8
1124,-136,3982,8
1247,-54,4379,8
1262,-70,4522,8
1195,73,4329,8
1032,473,3956,8
780,771,3499,8
541,948,2640,8
335,1009,2201,8
219,1013,2233,8
190,1002,2612,8
217,1049,3149,8
289,1171,3532,8
349,1253,3739,8
356,1122,3899,8
325,893,3835,8
272,891,3903,8
199,1165,3741,8
30,1524,3140,8
-150,1635,2659,8
-257,1500,2561,8
-282,1347,2703,8
-217,1303,3051,8
-103,1255,3451,8
-13,993,3891,8
-13,665,4223,8
-27,596,4331,8
-29,990,4258,8
-116,1380,3902,8
-311,1294,3493,8
-462,1128,3213,8
-511,1146,3161,8
-502,1248,3272,8
-535,1221,3303,8
-584,1032,3355,8
-600,835,3469,8
-584,759,3602,8
-563,760,3656,8
-583,707,3633,8
-575,740,3717,8
-506,965,3905,8
-486,1140,4026,8
-504,1183,3988,8
-535,1135,3860,8
-590,1003,3739,8
-646,841,3656,8
-686,648,3632,8
-693,509,3677,8
541,145,4396,8
587,-162,4414,8
606,-542,4494,8
609,-826,4643,8
612,-906,4722,8
625,-903,4727,8
654,-910,4698,8
715,-1009,4672,8
806,-1153,4819,8
904,-1245,5105,8
993,-1169,5284,8
1078,-946,5304,8
1146,-657,5292,8
1160,-472,5217,8
1148,-286,5125,8
1111,-121,5035,8
1040,-100,4962,8
983,-87,4924,8
994,40,4930,8
1026,172,4937,8
1058,389,4984,8
1123,704,4963,8
1133,842,4907,8
1051,799,4893,8
1003,1108,4745,8
1033,1495,4667,8
962,1866,4586,8
962,1866,4586,8
845,2172,4434,8
680,2513,4057,8
464,2820,3572,8
331,3092,3314,8
317,3483,3179,8
360,3797,3358,8
439,3882,3671,8
446,3625,3915,8
337,3126,3865,8
156,2590,3475,8
-50,2336,2954,8
-231,2390,2546,8
-372,2449,2211,8
-503,2446,2017,8
-637,2514,2127,8
-691,2512,2180,8
-775,2531,2011,8
-886,2275,1846,8
-907,1822,1922,8
-944,1201,2124,8
-1028,526,2489,8
-1210,74,2332,8
-1342,-76,2021,8
-1507,-717,1599,8
-1760,-1488,1361,8
-1864,-1903,1296,8
-1740,-1595,1526,8
-1621,-1312,1736,8
-1591,-1490,1697,8
-1489,-1797,1895,8
